dtime,wave
2019-07-03 15:22:36,survey
2019-07-03 15:22:40,task
2019-07-03 15:22:44,is_study
2019-07-03 15:22:48,is_task
2019-07-03 15:22:52,study
2019-07-03 15:22:56,study
2019-07-03 15:23:00,task
2019-07-03 15:23:04,study
2019-07-03 15:23:08,task
2019-07-03 15:23:12,task
2019-07-03 15:23:16,is_study
2019-07-03 15:23:20,task
2019-07-03 15:23:24,survey
2019-07-03 15:23:28,survey
2019-07-03 15:23:32,study
2019-07-03 15:23:36,task
2019-07-03 15:23:40,is_task
2019-07-03 15:23:44,is_task
2019-07-03 15:23:48,task
2019-07-03 15:23:52,task
2019-07-03 15:23:56,task
2019-07-03 15:24:00,is_task
2019-07-03 15:24:04,study
2019-07-03 15:24:08,is_task
2019-07-03 15:24:12,is_task
2019-07-03 15:24:16,survey
2019-07-03 15:24:20,survey
2019-07-03 15:24:24,task
2019-07-03 15:24:28,survey
2019-07-03 15:24:32,study
2019-07-03 15:24:36,study
2019-07-03 15:24:40,is_task
2019-07-03 15:24:44,task
2019-07-03 15:24:48,survey
2019-07-03 15:24:52,task
2019-07-03 15:24:56,is_study
2019-07-03 15:25:00,task
2019-07-03 15:25:04,is_task
2019-07-03 15:25:08,is_task
2019-07-03 15:25:12,survey
2019-07-03 15:25:16,survey
2019-07-03 15:25:20,study
2019-07-03 15:25:24,task
2019-07-03 15:25:29,study
2019-07-03 15:25:32,survey
2019-07-03 15:25:36,task
2019-07-03 15:25:40,task
2019-07-03 15:25:44,is_task
2019-07-03 15:25:48,task
2019-07-03 15:25:52,study
2019-07-03 15:25:56,task
2019-07-03 15:26:00,task
2019-07-03 15:26:04,task
2019-07-03 15:26:08,is_task
2019-07-03 15:26:12,task
2019-07-03 15:26:16,survey
2019-07-03 15:26:20,is_task
2019-07-03 15:26:24,task
2019-07-03 15:26:28,task
2019-07-03 15:26:32,study
2019-07-03 15:26:36,task
2019-07-03 15:26:40,task
2019-07-03 15:26:44,survey
2019-07-03 15:26:48,task
2019-07-03 15:26:52,study
2019-07-03 15:26:56,is_survey
2019-07-03 15:27:00,task
2019-07-03 15:27:04,is_task
2019-07-03 15:27:08,task
2019-07-03 15:27:12,is_task
2019-07-03 15:27:16,study
2019-07-03 15:27:20,task
2019-07-03 15:27:24,is_task
2019-07-03 15:27:28,task
2019-07-03 15:27:32,study
2019-07-03 15:27:36,survey
2019-07-03 15:27:40,is_survey
2019-07-03 15:27:44,task
2019-07-03 15:27:48,is_task
2019-07-03 15:27:52,study
2019-07-03 15:27:56,is_study
2019-07-03 15:28:00,survey
2019-07-03 15:28:04,task
2019-07-03 15:28:08,is_survey
2019-07-03 15:28:12,study
2019-07-03 15:28:16,task
2019-07-03 15:28:20,is_survey
2019-07-03 15:28:24,task
2019-07-03 15:28:28,task
2019-07-03 15:28:32,study
2019-07-03 15:28:36,study
2019-07-03 15:28:40,task
2019-07-03 15:28:44,is_study
2019-07-03 15:28:48,study
2019-07-03 15:28:52,survey
2019-07-03 15:28:56,task
2019-07-03 15:29:00,is_survey
2019-07-03 15:29:04,task
2019-07-03 15:29:08,task
2019-07-03 15:29:12,task
2019-07-03 15:29:16,is_task
2019-07-03 15:29:20,survey
2019-07-03 15:29:24,survey
2019-07-03 15:29:28,is_task
2019-07-03 15:29:32,survey
2019-07-03 15:29:36,task
2019-07-03 15:29:40,task
2019-07-03 15:29:44,task
2019-07-03 15:29:48,survey
2019-07-03 15:29:52,study
2019-07-03 15:29:56,study
2019-07-03 15:30:00,survey
2019-07-03 15:30:04,survey
2019-07-03 15:30:08,is_survey
2019-07-03 15:30:12,task
2019-07-03 15:30:16,task
2019-07-03 15:30:20,is_task
2019-07-03 15:30:25,is_task
2019-07-03 15:30:28,task
2019-07-03 15:30:32,survey
2019-07-03 15:30:36,survey
2019-07-03 15:30:40,is_task
2019-07-03 15:30:44,is_task
2019-07-03 15:30:48,survey
2019-07-03 15:30:52,is_study
2019-07-03 15:30:56,study
2019-07-03 15:31:00,task
2019-07-03 15:31:04,survey
2019-07-03 15:31:08,survey
2019-07-03 15:31:12,is_task
2019-07-03 15:31:16,study
2019-07-03 15:31:20,is_task
2019-07-03 15:31:24,task
2019-07-03 15:31:28,study
2019-07-03 15:31:32,survey
2019-07-03 15:31:36,task
2019-07-03 15:31:40,task
2019-07-03 15:31:44,is_survey
2019-07-03 15:31:48,survey
2019-07-03 15:31:52,is_study
2019-07-03 15:31:56,study
2019-07-03 15:32:00,task
2019-07-03 15:32:04,is_task
2019-07-03 15:32:08,task
2019-07-03 15:32:12,study
2019-07-03 15:32:16,task
2019-07-03 15:32:20,is_task
2019-07-03 15:32:24,task
2019-07-03 15:32:28,task
2019-07-03 15:32:32,task
2019-07-03 15:32:36,is_task
2019-07-03 15:32:40,study
2019-07-03 15:32:44,task
2019-07-03 15:32:48,task
2019-07-03 15:32:52,task
2019-07-03 15:32:57,study
2019-07-03 15:33:00,study
2019-07-03 15:33:04,study
2019-07-03 15:33:08,task
2019-07-03 15:33:12,task
2019-07-03 15:33:16,is_study
2019-07-03 15:33:20,study
2019-07-03 15:33:24,task
2019-07-03 15:33:28,task
2019-07-03 15:33:32,task
2019-07-03 15:33:36,survey
2019-07-03 15:33:40,is_task
2019-07-03 15:33:44,survey
2019-07-03 15:33:49,task
2019-07-03 15:33:52,study
2019-07-03 15:33:57,study
2019-07-03 15:34:00,survey
2019-07-03 15:34:04,study
2019-07-03 15:34:08,is_task
2019-07-03 15:34:12,is_task
2019-07-03 15:34:16,is_task
2019-07-03 15:34:20,is_task
2019-07-03 15:34:24,task
2019-07-03 15:34:28,task
2019-07-03 15:34:32,survey
2019-07-03 15:34:36,task
2019-07-03 15:34:40,task
2019-07-03 15:34:44,is_study
2019-07-03 15:34:48,is_study
2019-07-03 15:34:52,task
2019-07-03 15:34:56,study
2019-07-03 15:35:00,task
2019-07-03 15:35:04,task
2019-07-03 15:35:08,task
2019-07-03 15:35:12,study
2019-07-03 15:35:17,task
2019-07-03 15:35:20,is_task
2019-07-03 15:35:24,is_study
2019-07-03 15:35:28,task
2019-07-03 15:35:32,task
2019-07-03 15:35:36,study
2019-07-03 15:35:40,task
2019-07-03 15:35:44,is_survey
2019-07-03 15:35:48,is_task
2019-07-03 15:35:52,task
2019-07-03 15:35:56,is_survey
2019-07-03 15:36:00,is_study
2019-07-03 15:36:04,is_study
2019-07-03 15:36:08,task
2019-07-03 15:36:12,study
2019-07-03 15:36:16,task
2019-07-03 15:36:20,task
2019-07-03 15:36:24,is_task
2019-07-03 15:36:28,study
2019-07-03 15:36:32,survey
2019-07-03 15:36:36,study
2019-07-03 15:36:40,survey
2019-07-03 15:36:44,is_task
2019-07-03 15:36:48,task
2019-07-03 15:36:52,task
2019-07-03 15:36:56,is_survey
2019-07-03 15:37:00,survey
2019-07-03 15:37:04,task
2019-07-03 15:37:08,is_task
2019-07-03 15:37:12,study
2019-07-03 15:37:16,task
2019-07-03 15:37:20,is_study
2019-07-03 15:37:24,study
2019-07-03 15:37:28,survey
2019-07-03 15:37:32,task
2019-07-03 15:37:36,task
2019-07-03 15:37:40,is_task
2019-07-03 15:37:44,survey
2019-07-03 15:37:48,study
2019-07-03 15:37:52,is_task
2019-07-03 15:37:56,study
2019-07-03 15:38:00,is_survey
2019-07-03 15:38:04,task
2019-07-03 15:38:08,task
2019-07-03 15:38:12,survey
2019-07-03 15:38:16,task
2019-07-03 15:38:20,is_task
2019-07-03 15:38:24,study
2019-07-03 15:38:28,task
2019-07-03 15:38:32,task
2019-07-03 15:38:36,study
2019-07-03 15:38:40,task
2019-07-03 15:38:44,survey
2019-07-03 15:38:48,is_task
2019-07-03 15:38:52,study
2019-07-03 15:38:56,task
2019-07-03 15:39:00,is_task
2019-07-03 15:39:04,task
2019-07-03 15:39:08,task
2019-07-03 15:39:12,task
2019-07-03 15:39:16,task
2019-07-03 15:39:20,is_task
2019-07-03 15:39:24,study
2019-07-03 15:39:28,task
2019-07-03 15:39:32,task
2019-07-03 15:39:36,study
2019-07-03 15:39:40,is_study
2019-07-03 15:39:44,task
2019-07-03 15:39:48,survey
2019-07-03 15:39:52,study
2019-07-03 15:39:56,task
2019-07-03 15:40:00,task
2019-07-03 15:40:05,study
2019-07-03 15:40:08,task
2019-07-03 15:40:12,is_task
2019-07-03 15:40:16,is_task
2019-07-03 15:40:20,study
2019-07-03 15:40:24,study
2019-07-03 15:40:28,task
2019-07-03 15:40:32,survey
2019-07-03 15:40:36,task
2019-07-03 15:40:40,task
2019-07-03 15:40:44,survey
2019-07-03 15:40:48,task
2019-07-03 15:40:52,study
2019-07-03 15:40:56,survey
2019-07-03 15:41:01,task
2019-07-03 15:41:04,study
2019-07-03 15:41:08,is_task
2019-07-03 15:41:12,survey
2019-07-03 15:41:16,is_task
2019-07-03 15:41:21,study
2019-07-03 15:41:24,task
2019-07-03 15:41:29,task
2019-07-03 15:41:32,survey
2019-07-03 15:41:36,study
2019-07-03 15:41:40,study
2019-07-03 15:41:44,study
2019-07-03 15:41:48,is_study
2019-07-03 15:41:52,is_task
2019-07-03 15:41:56,task
2019-07-03 15:42:00,is_task
2019-07-03 15:42:04,study
2019-07-03 15:42:08,task
2019-07-03 15:42:12,survey
2019-07-03 15:42:16,is_survey
2019-07-03 15:42:20,task
2019-07-03 15:42:24,task
2019-07-03 15:42:28,study
2019-07-03 15:42:32,is_survey
2019-07-03 15:42:36,is_survey
2019-07-03 15:42:40,is_study
2019-07-03 15:42:44,task
2019-07-03 15:42:48,task
2019-07-03 15:42:52,study
2019-07-03 15:42:56,study
2019-07-03 15:43:00,is_survey
2019-07-03 15:43:04,task
2019-07-03 15:43:08,study
2019-07-03 15:43:12,study
2019-07-03 15:43:16,is_survey
2019-07-03 15:43:20,is_study
2019-07-03 15:43:24,task
2019-07-03 15:43:28,survey
2019-07-03 15:43:32,task
2019-07-03 15:43:36,task
2019-07-03 15:43:40,is_task
2019-07-03 15:43:44,task
2019-07-03 15:43:48,study
2019-07-03 15:43:52,study
2019-07-03 15:43:56,task
2019-07-03 15:44:00,task
2019-07-03 15:44:04,task
2019-07-03 15:44:08,task
2019-07-03 15:44:12,task
2019-07-03 15:44:16,is_survey
2019-07-03 15:44:20,study
2019-07-03 15:44:24,task
2019-07-03 15:44:28,survey
2019-07-03 15:44:32,task
2019-07-03 15:44:36,task
2019-07-03 15:44:40,study
2019-07-03 15:44:44,task
2019-07-03 15:44:48,task
2019-07-03 15:44:52,task
2019-07-03 15:44:56,study
2019-07-03 15:45:00,task
2019-07-03 15:45:04,task
2019-07-03 15:45:08,study
2019-07-03 15:45:12,task
2019-07-03 15:45:16,is_task
2019-07-03 15:45:20,study
2019-07-03 15:45:24,task
2019-07-03 15:45:28,survey
2019-07-03 15:45:32,is_task
2019-07-03 15:45:36,is_task
2019-07-03 15:45:40,is_task
2019-07-03 15:45:44,task
2019-07-03 15:45:48,is_study
2019-07-03 15:45:52,survey
2019-07-03 15:45:56,task
2019-07-03 15:46:00,task
2019-07-03 15:46:04,task
2019-07-03 15:46:08,is_task
2019-07-03 15:46:12,study
2019-07-03 15:46:16,is_task
2019-07-03 15:46:20,is_study
2019-07-03 15:46:25,survey
2019-07-03 15:46:28,survey
2019-07-03 15:46:32,task
2019-07-03 15:46:36,study
2019-07-03 15:46:40,survey
2019-07-03 15:46:44,is_survey
2019-07-03 15:46:48,survey
2019-07-03 15:46:52,task
2019-07-03 15:46:56,task
2019-07-03 15:47:00,task
2019-07-03 15:47:04,task
2019-07-03 15:47:08,survey
2019-07-03 15:47:12,study
2019-07-03 15:47:16,survey
2019-07-03 15:47:20,survey
2019-07-03 15:47:24,task
2019-07-03 15:47:28,is_survey
2019-07-03 15:47:32,is_task
2019-07-03 15:47:36,task
2019-07-03 15:47:40,study
2019-07-03 15:47:44,task
2019-07-03 15:47:48,is_study
2019-07-03 15:47:52,task
2019-07-03 15:47:56,study
2019-07-03 15:48:00,task
2019-07-03 15:48:07,task
2019-07-03 15:48:08,is_survey
2019-07-03 15:48:12,study
2019-07-03 15:48:16,is_survey
2019-07-03 15:48:20,study
2019-07-03 15:48:24,is_task
2019-07-03 15:48:28,is_survey
2019-07-03 15:48:32,is_survey
2019-07-03 15:48:36,study
2019-07-03 15:48:40,survey
2019-07-03 15:48:45,task
2019-07-03 15:48:48,task
2019-07-03 15:48:52,study
2019-07-03 15:48:56,is_study
2019-07-03 15:49:00,task
2019-07-03 15:49:04,survey
2019-07-03 15:49:08,task
2019-07-03 15:49:12,is_study
2019-07-03 15:49:16,task
2019-07-03 15:49:20,survey
2019-07-03 15:49:24,is_study
2019-07-03 15:49:28,study
2019-07-03 15:49:32,task
2019-07-03 15:49:36,survey
2019-07-03 15:49:40,is_task
2019-07-03 15:49:44,task
2019-07-03 15:49:48,is_study
2019-07-03 15:49:52,task
2019-07-03 15:49:56,survey
2019-07-03 15:50:00,task
2019-07-03 15:50:04,survey
2019-07-03 15:50:08,study
2019-07-03 15:50:12,task
2019-07-03 15:50:16,task
2019-07-03 15:50:20,is_task
2019-07-03 15:50:24,is_task
2019-07-03 15:50:28,survey
2019-07-03 15:50:32,survey
2019-07-03 15:50:36,task
2019-07-03 15:50:40,study
2019-07-03 15:50:44,is_survey
2019-07-03 15:50:48,study
2019-07-03 15:50:52,study
2019-07-03 15:50:56,is_task
2019-07-03 15:51:00,is_task
2019-07-03 15:51:04,is_task
2019-07-03 15:51:08,task
2019-07-03 15:51:12,is_survey
2019-07-03 15:51:16,is_task
2019-07-03 15:51:20,is_study
2019-07-03 15:51:24,survey
2019-07-03 15:51:28,is_task
2019-07-03 15:51:33,survey
2019-07-03 15:51:36,survey
2019-07-03 15:51:40,is_survey
2019-07-03 15:51:44,survey
2019-07-03 15:51:49,task
2019-07-03 15:51:52,is_survey
2019-07-03 15:51:56,task
2019-07-03 15:52:00,task
2019-07-03 15:52:05,task
2019-07-03 15:52:08,study
2019-07-03 15:52:12,task
2019-07-03 15:52:16,is_survey
2019-07-03 15:52:20,survey
2019-07-03 15:52:24,task
2019-07-03 15:52:28,task
2019-07-03 15:52:32,task
2019-07-03 15:52:36,survey
2019-07-03 15:52:40,is_study
2019-07-03 15:52:44,survey
2019-07-03 15:52:48,survey
2019-07-03 15:52:52,is_study
2019-07-03 15:52:56,task
2019-07-03 15:53:00,survey
2019-07-03 15:53:04,study
2019-07-03 15:53:08,is_study
2019-07-03 15:53:12,is_survey
2019-07-03 15:53:16,survey
2019-07-03 15:53:20,survey
2019-07-03 15:53:24,study
2019-07-03 15:53:28,task
2019-07-03 15:53:32,is_task
2019-07-03 15:53:36,is_study
2019-07-03 15:53:40,survey
2019-07-03 15:53:44,is_study
2019-07-03 15:53:50,study
2019-07-03 15:53:52,survey
2019-07-03 15:53:56,study
2019-07-03 15:54:00,study
2019-07-03 15:54:04,survey
2019-07-03 15:54:08,is_study
2019-07-03 15:54:12,survey
2019-07-03 15:54:16,study
2019-07-03 15:54:20,study
2019-07-03 15:54:24,is_task
2019-07-03 15:54:29,study
2019-07-03 15:54:32,task
2019-07-03 15:54:36,study
2019-07-03 15:54:40,survey
2019-07-03 15:54:44,task
2019-07-03 15:54:48,study
2019-07-03 15:54:53,study
2019-07-03 15:54:56,is_study
2019-07-03 15:55:00,study
2019-07-03 15:55:04,survey
2019-07-03 15:55:08,task
2019-07-03 15:55:12,study
2019-07-03 15:55:16,is_survey
2019-07-03 15:55:20,survey
2019-07-03 15:55:24,study
2019-07-03 15:55:28,survey
2019-07-03 15:55:32,task
2019-07-03 15:55:36,study
2019-07-03 15:55:40,study
2019-07-03 15:55:44,survey
2019-07-03 15:55:48,task
2019-07-03 15:55:52,study
2019-07-03 15:55:56,is_task
2019-07-03 15:56:01,study
2019-07-03 15:56:04,task
2019-07-03 15:56:08,task
2019-07-03 15:56:12,study
2019-07-03 15:56:16,study
2019-07-03 15:56:20,task
2019-07-03 15:56:24,is_task
2019-07-03 15:56:28,study
2019-07-03 15:56:32,study
2019-07-03 15:56:36,task
2019-07-03 15:56:40,task
2019-07-03 15:56:44,task
2019-07-03 15:56:48,study
2019-07-03 15:56:52,task
2019-07-03 15:56:56,study
2019-07-03 15:57:00,task
2019-07-03 15:57:04,task
2019-07-03 15:57:08,task
2019-07-03 15:57:12,task
2019-07-03 15:57:16,task
2019-07-03 15:57:20,is_survey
2019-07-03 15:57:24,is_study
2019-07-03 15:57:29,task
2019-07-03 15:57:32,is_survey
2019-07-03 15:57:36,study
2019-07-03 15:57:40,is_study
2019-07-03 15:57:48,study
2019-07-03 15:57:49,task
2019-07-03 15:57:52,is_task
2019-07-03 15:57:56,study
2019-07-03 15:58:00,survey
2019-07-03 15:58:04,is_task
2019-07-03 15:58:08,task
2019-07-03 15:58:12,study
2019-07-03 15:58:20,is_task
2019-07-03 15:58:21,task
2019-07-03 15:58:24,task
2019-07-03 15:58:28,task
2019-07-03 15:58:32,study
2019-07-03 15:58:36,task
2019-07-03 15:58:40,is_task
2019-07-03 15:58:44,study
2019-07-03 15:58:48,task
2019-07-03 15:58:52,study
2019-07-03 15:58:56,is_task
2019-07-03 15:59:00,study
2019-07-03 15:59:04,is_task
2019-07-03 15:59:08,survey
2019-07-03 15:59:12,survey
2019-07-03 15:59:16,task
2019-07-03 15:59:20,is_study
2019-07-03 15:59:24,study
2019-07-03 15:59:28,task
2019-07-03 15:59:32,survey
2019-07-03 15:59:36,task
2019-07-03 15:59:40,survey
2019-07-03 15:59:44,survey
2019-07-03 15:59:48,study
2019-07-03 15:59:52,is_study
2019-07-03 15:59:56,is_task
2019-07-03 16:00:00,task
2019-07-03 16:00:04,is_survey
2019-07-03 16:00:08,is_study
2019-07-03 16:00:12,study
2019-07-03 16:00:16,is_study
2019-07-03 16:00:20,is_survey
2019-07-03 16:00:24,is_task
2019-07-03 16:00:28,study
2019-07-03 16:00:32,task
2019-07-03 16:00:36,study
2019-07-03 16:00:40,is_study
2019-07-03 16:00:44,task
2019-07-03 16:00:48,is_task
2019-07-03 16:00:52,task
2019-07-03 16:00:56,survey
2019-07-03 16:01:00,is_survey
2019-07-03 16:01:04,study
2019-07-03 16:01:08,task
2019-07-03 16:01:12,study
2019-07-03 16:01:16,is_task
2019-07-03 16:01:20,task
2019-07-03 16:01:24,is_survey
2019-07-03 16:01:28,study
2019-07-03 16:01:32,is_task
2019-07-03 16:01:36,task
2019-07-03 16:01:40,survey
2019-07-03 16:01:44,study
2019-07-03 16:01:48,is_study
2019-07-03 16:01:52,task
2019-07-03 16:01:56,task
2019-07-03 16:02:00,study
2019-07-03 16:02:04,task
2019-07-03 16:02:08,task
2019-07-03 16:02:12,task
2019-07-03 16:02:16,study
2019-07-03 16:02:20,is_study
2019-07-03 16:02:24,task
2019-07-03 16:02:28,survey
2019-07-03 16:02:32,survey
2019-07-03 16:02:36,task
2019-07-03 16:02:40,task
2019-07-03 16:02:44,task
2019-07-03 16:02:48,study
2019-07-03 16:02:52,is_study
2019-07-03 16:02:56,survey
2019-07-03 16:03:00,is_task
2019-07-03 16:03:04,task
2019-07-03 16:03:08,survey
2019-07-03 16:03:12,is_survey
2019-07-03 16:03:16,is_study
2019-07-03 16:03:20,task
2019-07-03 16:03:24,is_task
2019-07-03 16:03:28,task
2019-07-03 16:03:32,is_survey
2019-07-03 16:03:36,is_study
2019-07-03 16:03:40,is_survey
2019-07-03 16:03:44,task
2019-07-03 16:03:48,is_study
2019-07-03 16:03:52,study
2019-07-03 16:03:56,task
2019-07-03 16:04:00,survey
2019-07-03 16:04:04,survey
2019-07-03 16:04:08,task
2019-07-03 16:04:12,survey
2019-07-03 16:04:16,is_task
2019-07-03 16:04:20,task
2019-07-03 16:04:24,study
2019-07-03 16:04:28,is_study
2019-07-03 16:04:32,task
2019-07-03 16:04:36,study
2019-07-03 16:04:40,is_survey
2019-07-03 16:04:44,study
2019-07-03 16:04:48,task
2019-07-03 16:04:52,is_survey
2019-07-03 16:04:56,is_survey
2019-07-03 16:05:00,study
2019-07-03 16:05:04,task
2019-07-03 16:05:08,task
2019-07-03 16:05:12,task
2019-07-03 16:05:16,is_study
2019-07-03 16:05:20,survey
2019-07-03 16:05:24,is_task
2019-07-03 16:05:28,survey
2019-07-03 16:05:32,task
2019-07-03 16:05:36,survey
2019-07-03 16:05:40,is_study
2019-07-03 16:05:44,survey
2019-07-03 16:05:48,is_study
2019-07-03 16:05:52,study
2019-07-03 16:05:56,task
2019-07-03 16:06:00,study
2019-07-03 16:06:04,is_task
2019-07-03 16:06:08,study
2019-07-03 16:06:12,task
2019-07-03 16:06:16,task
2019-07-03 16:06:20,is_task
2019-07-03 16:06:26,task
2019-07-03 16:06:28,task
2019-07-03 16:06:32,survey
2019-07-03 16:06:36,survey
2019-07-03 16:06:40,survey
2019-07-03 16:06:44,task
2019-07-03 16:06:48,is_survey
2019-07-03 16:06:52,task
2019-07-03 16:06:56,is_task
2019-07-03 16:07:00,survey
2019-07-03 16:07:04,task
2019-07-03 16:07:08,task
2019-07-03 16:07:12,is_task
2019-07-03 16:07:16,is_study
2019-07-03 16:07:20,task
2019-07-03 16:07:24,is_survey
2019-07-03 16:07:28,is_survey
2019-07-03 16:07:32,is_study
2019-07-03 16:07:36,study
2019-07-03 16:07:40,study
2019-07-03 16:07:44,is_survey
2019-07-03 16:07:48,is_task
2019-07-03 16:07:52,is_survey
2019-07-03 16:07:56,is_task
2019-07-03 16:08:02,task
2019-07-03 16:08:04,task
2019-07-03 16:08:08,is_study
2019-07-03 16:08:12,is_task
2019-07-03 16:08:16,task
2019-07-03 16:08:20,is_survey
2019-07-03 16:08:24,task
2019-07-03 16:08:28,is_survey
2019-07-03 16:08:32,is_survey
2019-07-03 16:08:36,task
2019-07-03 16:08:40,task
2019-07-03 16:08:44,survey
2019-07-03 16:08:48,is_task
2019-07-03 16:08:52,is_task
2019-07-03 16:08:57,task
2019-07-03 16:09:00,task
2019-07-03 16:09:04,is_survey
2019-07-03 16:09:08,is_task
2019-07-03 16:09:12,task
2019-07-03 16:09:16,survey
2019-07-03 16:09:20,is_survey
2019-07-03 16:09:24,task
2019-07-03 16:09:28,task
2019-07-03 16:09:32,is_survey
2019-07-03 16:09:36,is_task
2019-07-03 16:09:40,survey
2019-07-03 16:09:44,study
2019-07-03 16:09:48,task
2019-07-03 16:09:52,task
2019-07-03 16:09:56,is_study
2019-07-03 16:10:00,task
2019-07-03 16:10:04,study
2019-07-03 16:10:08,task
2019-07-03 16:10:12,is_task
2019-07-03 16:10:16,task
2019-07-03 16:10:20,study
2019-07-03 16:10:24,is_task
2019-07-03 16:10:28,survey
2019-07-03 16:10:32,is_task
2019-07-03 16:10:37,is_study
2019-07-03 16:10:40,study
2019-07-03 16:10:44,task
2019-07-03 16:10:48,task
2019-07-03 16:10:52,is_study
2019-07-03 16:10:56,study
2019-07-03 16:11:00,is_survey
2019-07-03 16:11:04,task
2019-07-03 16:11:08,survey
2019-07-03 16:11:12,study
2019-07-03 16:11:16,study
2019-07-03 16:11:20,task
2019-07-03 16:11:24,is_study
2019-07-03 16:11:28,is_study
2019-07-03 16:11:32,survey
2019-07-03 16:11:36,is_task
2019-07-03 16:11:40,is_study
2019-07-03 16:11:44,task
2019-07-03 16:11:48,task
2019-07-03 16:11:52,is_survey
2019-07-03 16:11:56,task
2019-07-03 16:12:00,study
2019-07-03 16:12:04,is_survey
2019-07-03 16:12:08,survey
2019-07-03 16:12:12,is_study
2019-07-03 16:12:16,study
2019-07-03 16:12:20,survey
2019-07-03 16:12:24,task
2019-07-03 16:12:28,study
2019-07-03 16:12:32,task
2019-07-03 16:12:36,task
2019-07-03 16:12:40,is_study
2019-07-03 16:12:44,task
2019-07-03 16:12:48,is_task
2019-07-03 16:12:52,is_task
2019-07-03 16:12:57,is_survey
2019-07-03 16:13:00,study
2019-07-03 16:13:04,study
2019-07-03 16:13:08,study
2019-07-03 16:13:12,study
2019-07-03 16:13:16,task
2019-07-03 16:13:20,is_survey
2019-07-03 16:13:24,survey
2019-07-03 16:13:28,task
2019-07-03 16:13:32,is_task
2019-07-03 16:13:36,task
2019-07-03 16:13:40,task
2019-07-03 16:13:44,is_study
2019-07-03 16:13:48,study
2019-07-03 16:13:52,task
2019-07-03 16:13:56,survey
2019-07-03 16:14:00,task
2019-07-03 16:14:04,task
2019-07-03 16:14:08,is_task
2019-07-03 16:14:12,is_task
2019-07-03 16:14:16,is_study
2019-07-03 16:14:20,task
2019-07-03 16:14:24,task
2019-07-03 16:14:28,is_task
2019-07-03 16:14:32,study
2019-07-03 16:14:36,survey
2019-07-03 16:14:40,is_task
2019-07-03 16:14:44,study
2019-07-03 16:14:48,is_study
2019-07-03 16:14:52,study
2019-07-03 16:14:56,task
2019-07-03 16:15:00,is_task
2019-07-03 16:15:04,survey
2019-07-03 16:15:08,is_task
2019-07-03 16:15:12,study
2019-07-03 16:15:16,task
2019-07-03 16:15:20,study
2019-07-03 16:15:24,study
2019-07-03 16:15:28,survey
2019-07-03 16:15:32,task
2019-07-03 16:15:36,task
2019-07-03 16:15:40,is_task
2019-07-03 16:15:44,task
2019-07-03 16:15:48,task
2019-07-03 16:15:52,task
2019-07-03 16:15:56,study
2019-07-03 16:16:00,is_survey
2019-07-03 16:16:04,task
2019-07-03 16:16:08,task
2019-07-03 16:16:12,study
2019-07-03 16:16:17,task
2019-07-03 16:16:20,survey
2019-07-03 16:16:24,survey
2019-07-03 16:16:28,task
2019-07-03 16:16:32,survey
2019-07-03 16:16:37,survey
2019-07-03 16:16:40,task
2019-07-03 16:16:44,survey
2019-07-03 16:16:48,study
2019-07-03 16:16:52,is_task
2019-07-03 16:16:56,is_task
2019-07-03 16:17:00,study
2019-07-03 16:17:07,is_task
2019-07-03 16:17:08,study
2019-07-03 16:17:12,survey
2019-07-03 16:17:16,is_survey
2019-07-03 16:17:20,task
2019-07-03 16:17:24,survey
2019-07-03 16:17:28,is_study
2019-07-03 16:17:32,task
2019-07-03 16:17:36,task
2019-07-03 16:17:40,survey
2019-07-03 16:17:44,task
2019-07-03 16:17:49,study
2019-07-03 16:17:52,survey
2019-07-03 16:17:56,survey
2019-07-03 16:18:00,is_task
2019-07-03 16:18:04,task
2019-07-03 16:18:08,task
2019-07-03 16:18:12,task
2019-07-03 16:18:16,survey
2019-07-03 16:18:20,is_study
2019-07-03 16:18:24,task
2019-07-03 16:18:28,study
2019-07-03 16:18:32,study
2019-07-03 16:18:37,is_survey
2019-07-03 16:18:40,study
2019-07-03 16:18:44,task
2019-07-03 16:18:48,task
2019-07-03 16:18:52,task
2019-07-03 16:18:56,task
2019-07-03 16:19:00,survey
2019-07-03 16:19:04,is_study
2019-07-03 16:19:08,study
2019-07-03 16:19:13,is_study
2019-07-03 16:19:16,task
2019-07-03 16:19:21,is_task
2019-07-03 16:19:25,is_study
2019-07-03 16:19:28,is_task
2019-07-03 16:19:32,task
2019-07-03 16:19:36,survey
2019-07-03 16:19:40,is_survey
2019-07-03 16:19:44,is_task
2019-07-03 16:19:48,is_survey
2019-07-03 16:19:52,task
2019-07-03 16:19:56,study
2019-07-03 16:20:00,task
2019-07-03 16:20:04,is_survey
2019-07-03 16:20:08,study
2019-07-03 16:20:12,survey
2019-07-03 16:20:16,study
2019-07-03 16:20:20,survey
2019-07-03 16:20:24,is_study
2019-07-03 16:20:28,survey
2019-07-03 16:20:32,task
2019-07-03 16:20:36,task
2019-07-03 16:20:40,survey
2019-07-03 16:20:44,is_task
2019-07-03 16:20:48,task
2019-07-03 16:20:52,task
2019-07-03 16:20:56,is_task
2019-07-03 16:21:00,survey
2019-07-03 16:21:04,survey
2019-07-03 16:21:08,is_task
2019-07-03 16:21:12,survey
2019-07-03 16:21:16,is_task
2019-07-03 16:21:20,is_task
2019-07-03 16:21:24,study
2019-07-03 16:21:28,is_task
